"status_id","text","is_misinfo"
"x1346111948081876992","Just got the COVID vaccine lets gooooo 🥳",0
"x1345992947968434176","Okay am I the only one not willing to put a rushed vaccine in my arm??",1
"x1346073303203500032","Crowd : Demonization is masterstroke. 
MMS : in the long run we all are dead.
Modi : wait for my rushed vaccine...",1
"x1345969265745174528","Great. Patriotism signaling with a untested vaccine. Give us so much confidence 😀

https://t.co/za2XeWw7Sq",1
"x1346121786346201088","Good read about workings of oxford-astrazeneca vaccine. AAV based. 1 Gene therapy treatment approved by fda and several under development use AAV to deliver DNA, to facilitate creation of needed protein to cure retinal disease.

 https://t.co/h6KQp4UYbj",1
"x1345863292774985728","эта запись могла бы быть криком души, но ее автору кричать уже нечего.",1
"x1346102824250314752","@recruitingSHEro https://t.co/eXJdfGAHdx",1
"x1346080189197987840","Good morning 🌍",1
"x1346106762395602944","@Falabella_pe aún nada. No me confirman mi compra. Cuanto más debo esperar?",1
"x1345865102516486144","You cant make that throw if you're Mitch. That's why everyone shits on him. All he's completed this half has been check downs and Miller made a nice catch on a bad ball.",1
"x1345844350459101184","Next time we throw outrage at the anti-vaxxers that stand on principle - just remember this time where you are threatened with the sack for not taking a rushed vaccine for a virus you'll probably have no idea you've ever had.

I find this staggering. https://t.co/G1fry80Ku5",1
"x1345881795611545600","So when I posted on  the clinical trials of modernas Vaccine and they showed a increase in abnormal sperm and a decrease in normal sperm u had to figure something was up ..this is depopulation 101 by the tyrants who've put themselves over us don't take it!
https://t.co/zuvsHdPdfl",1
"x1346088015710584832","Listening to the entire phone call is like discovering a long-lost episode of The Sopranos. https://t.co/bKK7TYtKUQ",1
"x1346095819309645824","There are lots of pros/cons to the delayed 2nd dose strategy. My take: The solution to a botched vaccine rollout is not to gamble with untested vaccine regimens. Fix the rollout, not alter the vaccination schedule itself. And 1/20/21 can't come soon enough.",1
"x1346106990578331648","@arwenycr eres preciosa super preciosa
ala, hecho uwu",1
"x1346129401675718656","Why should we trust an experimental vaccine which has the potential to forever alter your God given DNA. Can we really trust the Gates Big Pharma cartel #vaccinations #TrustYourVaccine",1
"x1360888043163500544","Roses are red, but don’t feel blue, you might be quarantined, but despite #COVID there’s take-out for you - we have a list of restaurants for #Saudi sweethearts still wanting a #ValentinesDay date  https://t.co/lGpEjmGDs5 https://t.co/Mzg1am6gF1",1
"x1345958143273013248","Health experts flag #India’s early approval of two #coronavirus vaccines, which is tantamount ‘to rolling out an untested and unproven vaccine to the public which raises concerns.’ https://t.co/vClDc1j5zp https://t.co/qH28Y20BRA",1
"x1345858573268606976","""But in 1947, vaccines were not tested the way they are today. The vaccine available at the time could trigger rare but dangerous side effects, especially in people with weakened immune systems or particular skin conditions"", vacunación NY 1947 @nytimes. 
https://t.co/8tkeyXGS0Q",1
"x1346127006883201024","Just got the second dose of the covid vaccine 🙃",0
"x1346128528195125248","My nanny just got her vaccine in her care home, one step closer to a hug 🥰",0
"x1346123403900628992","Just got off the phone with my potna and he told me he feels fine after his first round of the vaccine he got last Tuesday. Very encouraging to hear.",0
"x1345927788654698496","People: ""Don't buy a new console for at least a year, bro. Early adopters pay the price.""

Also people: ""Woo! New unproven vaccine!""",1
"x1345935367992705024","Dont take da vaccine ❗❗❗ Theres cum in it ❗❗❗🤢",1
"x1346059233075163136","Should you take an untested vaccine, for a known low-risk virus? 🤔",1
"x1346069576027676672","Humanity has managed to grow to levels where its not in sync with nature, we see this in the destruction of natural habitats and global warming. To fix it we need to be sustainable. Depopulation by the rulers seems to be the option. I am not taking that vaccine",1
"x1345821380944785408","GET THE COVID VACCINE BUT REMEMBER 

* You can still GET &amp; SPREAD the virus
*up to 15% proven side effects including Bells Palsy &amp; increased risk of HIV
* Females fertility affected
*Zero liability against manufacturer. (YOU CANT SUE FOR VACCINE INJURY)

1/2",1
"x1345598575632330752","Former FEMA operative Celeste Solum on what she says is in the Gates vaccine – I say that the ‘bioweapon’ is not in fact the ‘virus’ which does not exist, but the vaccine justified by the ‘virus’ and people will have to decide what they they think https://t.co/1dZekJBnUP",1
"x1345777724493856768","The Covid-19 Vaccine Does Not Cause Infertility: Here’s Why People Think It Does. https://t.co/I5BZT6SRdE via @drninashapiro @susan_bewley @jimgthornton",0
"x1345737604650708992","The UK Government Covid strategy is literally vaccine and inshallah at this point.",0
"x1345547389072003072","Clearly, rational Americans are skeptical of a rushed vaccine. 

That's the tweet.",1
"x1345810165946314752","Rushed vaccines never hurt people, just like in 1976 when they rushed the swine flu vaccine.

https://t.co/mnIxs9ySnd",1
"x1345581493427470336","Why is the gene therapy developed for cancer treatment been so easily rebranded as a vaccine? And if the mRNA is active enough to fabricate protein spikes, why isn't it active enough to integrate more fully, and in unknown ways, within the cell ecology of replicant materials?",1
"x1345452277063041024","Hard to believe half the front line workers won't inject themselves with an untested vaccine for a mutating virus with a 99.95% survival rate.

Alarming number of US health care workers are refusing COVID-19 vaccine https://t.co/8NwIt7Pgl0 via @nypost",1
"x1345752373592010752","Heard ppl are getting sterile with Gates vaccine.  It’s Called depopulation @PressSec @realDonaldTrump  @EvanAKilgore  @GenFlynn @MariaBartiromo  @seanhannity @SaraCarterDC  @RudyGiuliani  @SidneyPowell1  @TeamTrump  @seanhannity  @Candice 
@LLinWood @GOPLeader @GOP @CDCDirector",1
"x1345616755717144576","Why would any sane person willingly take an untested vaccine?
sometimes... the answer is in the question",1
"x1345481271120543744","Be right back, going to go complain about how the government is pushing this dangerous vaccine on us instead of encouraging exercise, healthy eating, &amp; vitamins while I dip my Spicy Nacho Doritos into my suicide Big Gulp.",1
"x1345742381522378752","Man the absolute morons trying to justify the use of an untested vaccine.. Who cares about well settled process of testing and trials",1
"x1345595214686269440","These frauds wouldn't risk getting messed up by their own rushed vaccine.  #pathogenicpriming https://t.co/XMrjO2FN86",1
"x1345716596988370944","Pfizer COVID jab warning: No breastfeeding, avoid pregnancy for 2 months, unknown fertility impacts | News | LifeSite https://t.co/zw3Yuq6h1z",1
"x1345536587703189504","Former FEMA operative Celeste Solum on what she says is in the Gates vaccine – I say that the ‘bioweapon’ is not in fact the ‘virus’ which does not exist, but the vaccine justified by the ‘virus’ and people will have to decide what they they think https://t.co/kK5Ooo5sQP",1
"x1345612647593463808","@emygnzlz No Emily I’m not In the snow",1
"x1345582001378656256","I don't know why so many people are afraid of the government putting 5G tracking devices in the vaccine; when it's actually already hidden in a microchip they inject into their Chick-fil-a breading.",1
"x1345560169451839488","I do not, will not EVER need a vaccine. No one will ever know what is in them, so foolish to trust Bill Gates and the government.  Watch ‘Vaxxed.’ It’s all about population control, Changing DNA, depopulation, cancer and sterilization.  @realDonaldTrump wake up America.",1
"x1345652964996730880","people will lose faith in the vaccine if you push approvals without being transparent. moreover statements such as these untested vaccines are 110% safe are the very statements that create doubt.",1
"x1345743773159075840","It's ""you never gave your people one vitamin c but you quick to rollout an untested vaccine"" for me",1
"x1345731912552357888","só quem viveu sabe https://t.co/Jrc6vr1vQc",0
"x1345457449029910528","The Covid-19 ™ Vaccine is a Bioweapon",1
"x1345503545240403968","So how many have died in this immoral experimental vaccine 
#StopTheKillings #stopvaccines #novaccines #vaccinedeath #vaccineskill #vaccine",1
"x1345790843354013696","DONT BE .a chicom/globalist??NO VACCINE..WHAT ABOUT THIS DO YOU NOT UNDERSTAND??????SEE GOOD/TRUTHFUL RESEARCH...EVEN CEO ED PFIZER SAYS...' A BIOWEAPONG...DANGEROUS...DONT TAKE IT..'",1
"x1345505520992489472","""The #Covid19 #Vaccine Does Not Cause Infertility""  https://t.co/Bn6LW0BcxV by @drninashapiro via @forbes cc @DrJenGunter @DrPaulOffit 

I'm hearing this myth everywhere! Nina provides a good breakdown on how the use of science-y sounding justifications have fuelled the concern.",0
"x1345725450010636288","Experimental genetic engineering is not called vaccine as it is Pfeizer RNA. only on the market because not enough tested. the reaction will be for later, while our genes react, mutation of one of them can have multiple conseaquences. Russian roulette? you're jocking? much worse",1
"x1345651554448068608","2021 version - ""Some of you may develop complications due to unproven vaccine. But, that is a sacrifice I am willing to make."" https://t.co/WQdQpNMjhu",1
"x1345569543414976512","It's absolutely terrifying that I could just have my life ripped away because of any tiny mistake.

Meanwhile there's a rushed vaccine available and my state doesn't even know how they want to distribute it.",1
"x1345686656867659776","Our soliders are fighting in Siachen and you can't take an untested vaccine whose Phase 1 &amp; 2 trial data has not been published nor peer-reviewed and is finding difficult to get volunteers for Phase 3 clinical trial but still has been declared 110% effective by ""govt sources""? https://t.co/mn5X0UQ7NV",1
"x1345765074657542144","Can someone please impregnate me before they force their vaccine on my body and kill my fertility #DatingWithTumiSole 😭😭😭😭😭😭😭",1
"x1345533556043390976","Pfizer plead guilty to criminal charges and agree to pay record 2.3bn fine.  But let's go ahead and take their experimental vaccine for a flu variant.

https://t.co/n44RfwZTYC",1
"x1345738876384497664","Why no clinical trial of Bharat Biotech's #covaxine #Covaxin ? Why protocol breach? 

Why this jingoism of half pants over unproven vaccine? 

#COVID19 #BharatBiotech",1
"x1345500773027897344","The experimental covid vaccine is a liability, not an asset to our society.",1
"x1345417536544890880","It never be in public Interest.
How thoroughly untested vaccine is sent to citizens 
Tuglag Comedy to show shoulder that he's no in the reverse direction https://t.co/ZWTb9dPb1C",1
"x1345161803484037120","If either of my parents falls ill as a result of being included in the unethical, untested, experimental vaccine rollout following your advice NOT to give the second dose 21 days after the first (as ALL the trials @pfizer did) - I promise I'll track you down and make you pay... https://t.co/lTi8kWTSIf",1
